tick,block_id,erase_count,valid_pages,invalid_pages,retention_ticks,temp_c,rber,error_bits,uncorrectable,error_bits_rolling_mean,rber_rolling_mean,error_bits_slope,rber_slope,garbage_ratio,cycles_until_failure,rul_censored
1618,5,44,3,1,4,41,0.000199,0,0,0.3333333333333333,0.00018833333333333332,-1.0,2.8000000000000003e-05,0.2499999999375,91.0,0
1678,5,45,2,4,29,43,0.000272,0,0,0.3333333333333333,0.000214,0.0,7.299999999999999e-05,0.6666666665555555,90.0,0
1738,5,46,4,2,27,42,0.000253,0,0,0.0,0.00024133333333333334,0.0,-1.8999999999999974e-05,0.33333333327777775,89.0,0
1798,5,48,4,2,16,40,0.000212,0,0,0.0,0.00024566666666666666,0.0,-4.100000000000002e-05,0.33333333327777775,87.0,0
1858,5,50,4,2,11,39,0.000199,0,0,0.0,0.00022133333333333336,0.0,-1.299999999999999e-05,0.33333333327777775,85.0,0
1919,5,52,5,1,7,39,0.000207,0,0,0.0,0.00020600000000000002,0.0,7.999999999999978e-06,0.16666666663888888,83.0,0
1979,5,53,3,3,39,43,0.00035,0,0,0.0,0.000252,0.0,0.000143,0.49999999991666666,82.0,0
2039,5,55,2,4,25,42,0.000319,0,0,0.0,0.000292,0.0,-3.0999999999999995e-05,0.6666666665555555,80.0,0
2100,5,56,3,3,32,42,0.000335,0,0,0.0,0.0003346666666666667,0.0,1.600000000000001e-05,0.49999999991666666,79.0,0
2160,5,57,1,5,44,42,0.000359,0,0,0.0,0.00033766666666666667,0.0,2.3999999999999987e-05,0.8333333331944445,78.0,0
2221,5,59,3,3,35,43,0.000401,0,0,0.0,0.00036500000000000004,0.0,4.199999999999999e-05,0.49999999991666666,76.0,0
2282,5,60,3,3,20,42,0.000354,1,0,0.3333333333333333,0.0003713333333333333,1.0,-4.7000000000000004e-05,0.49999999991666666,75.0,0
2342,5,62,4,2,16,42,0.000365,0,0,0.3333333333333333,0.0003733333333333333,-1.0,1.0999999999999996e-05,0.33333333327777775,73.0,0
2402,5,63,3,1,4,41,0.000325,0,0,0.3333333333333333,0.00034799999999999995,0.0,-3.9999999999999996e-05,0.2499999999375,72.0,0
2462,5,64,4,2,12,38,0.000257,1,0,0.3333333333333333,0.0003156666666666666,1.0,-6.799999999999997e-05,0.33333333327777775,71.0,0
2523,5,65,3,3,20,41,0.000361,0,0,0.3333333333333333,0.00031433333333333335,-1.0,0.00010399999999999998,0.49999999991666666,70.0,0
2584,5,67,2,4,23,40,0.000348,0,0,0.3333333333333333,0.000322,0.0,-1.299999999999999e-05,0.6666666665555555,68.0,0
2643,5,69,2,4,29,39,0.000338,0,0,0.0,0.00034899999999999997,0.0,-1.0000000000000026e-05,0.6666666665555555,66.0,0
2704,5,71,4,2,26,41,0.000422,0,0,0.0,0.00036933333333333333,0.0,8.400000000000004e-05,0.33333333327777775,64.0,0
2764,5,72,3,3,27,38,0.000325,0,0,0.0,0.00036166666666666666,0.0,-9.700000000000003e-05,0.49999999991666666,63.0,0
2824,5,74,4,2,15,43,0.000523,0,0,0.0,0.0004233333333333333,0.0,0.00019800000000000004,0.33333333327777775,61.0,0
2885,5,76,5,1,13,41,0.000447,0,0,0.0,0.00043166666666666673,0.0,-7.6e-05,0.16666666663888888,59.0,0
2945,5,77,2,4,28,40,0.000439,0,0,0.0,0.0004696666666666667,0.0,-8.000000000000032e-06,0.6666666665555555,58.0,0
3005,5,78,1,5,35,39,0.000418,1,0,0.3333333333333333,0.0004346666666666667,1.0,-2.099999999999997e-05,0.8333333331944445,57.0,0
3066,5,79,1,5,53,42,0.000604,1,0,0.6666666666666666,0.000487,0.0,0.00018600000000000002,0.8333333331944445,56.0,0
3126,5,81,6,0,7,43,0.000585,0,0,0.6666666666666666,0.0005356666666666667,-1.0,-1.9000000000000028e-05,0.0,54.0,0
3186,5,83,3,3,20,43,0.000639,0,0,0.3333333333333333,0.0006093333333333334,0.0,5.400000000000001e-05,0.49999999991666666,52.0,0
3246,5,85,4,2,11,42,0.000584,0,0,0.0,0.0006026666666666667,0.0,-5.5000000000000036e-05,0.33333333327777775,50.0,0
3307,5,88,3,0,3,38,0.000409,0,0,0.0,0.000544,0.0,-0.00017499999999999997,0.0,47.0,0
3367,5,89,1,5,23,41,0.000599,0,0,0.0,0.0005306666666666667,0.0,0.00019,0.8333333331944445,46.0,0
3427,5,91,6,0,9,39,0.000487,0,0,0.0,0.0004983333333333334,0.0,-0.00011200000000000001,0.0,44.0,0
3488,5,92,1,0,1,38,0.000437,0,0,0.0,0.0005076666666666667,0.0,-5.000000000000002e-05,0.0,43.0,0
3548,5,94,5,1,8,41,0.00062,0,0,0.0,0.0005146666666666666,0.0,0.000183,0.16666666663888888,41.0,0
3608,5,95,2,4,33,39,0.000573,0,0,0.0,0.0005433333333333333,0.0,-4.699999999999995e-05,0.6666666665555555,40.0,0
3668,5,97,3,3,15,41,0.000672,0,0,0.0,0.0006216666666666667,0.0,9.899999999999991e-05,0.49999999991666666,38.0,0
3728,5,98,4,2,15,42,0.000752,1,0,0.3333333333333333,0.0006656666666666667,1.0,7.999999999999999e-05,0.33333333327777775,37.0,0
3787,5,100,3,3,11,43,0.000843,0,0,0.3333333333333333,0.0007556666666666666,-1.0,9.100000000000004e-05,0.49999999991666666,35.0,0
3848,5,102,2,0,2,40,0.000633,0,0,0.3333333333333333,0.0007426666666666666,0.0,-0.00021,0.0,33.0,0
3908,5,103,2,4,22,38,0.000574,0,0,0.0,0.0006833333333333332,0.0,-5.9000000000000025e-05,0.6666666665555555,32.0,0
3969,5,106,4,2,8,43,0.000922,0,0,0.0,0.0007096666666666666,0.0,0.000348,0.33333333327777775,29.0,0
4029,5,107,0,6,38,39,0.000715,0,0,0.0,0.0007369999999999999,0.0,-0.00020699999999999994,0.9999999998333333,28.0,0
4088,5,109,4,2,11,42,0.00089,0,0,0.0,0.0008423333333333334,0.0,0.00017499999999999992,0.33333333327777775,26.0,0
4148,5,111,3,1,4,42,0.000894,1,0,0.3333333333333333,0.000833,1.0,4.000000000000097e-06,0.2499999999375,24.0,0
4209,5,112,4,2,23,41,0.000888,0,0,0.3333333333333333,0.0008906666666666667,-1.0,-6.000000000000037e-06,0.33333333327777775,23.0,0
4269,5,114,2,4,28,38,0.000701,0,0,0.3333333333333333,0.0008276666666666667,0.0,-0.000187,0.6666666665555555,21.0,0
4329,5,116,4,2,9,41,0.000896,1,0,0.3333333333333333,0.0008283333333333334,1.0,0.00019499999999999997,0.33333333327777775,19.0,0
4390,5,118,6,0,8,38,0.000692,0,0,0.3333333333333333,0.0007630000000000001,-1.0,-0.00020399999999999997,0.0,17.0,0
4450,5,120,4,2,15,38,0.000732,0,0,0.3333333333333333,0.0007733333333333333,0.0,3.9999999999999996e-05,0.33333333327777775,15.0,0
4510,5,121,4,2,9,39,0.000799,1,0,0.3333333333333333,0.000741,1.0,6.7e-05,0.33333333327777775,14.0,0
4570,5,123,1,5,23,41,0.00105,0,0,0.3333333333333333,0.0008603333333333333,-1.0,0.0002509999999999999,0.8333333331944445,12.0,0
4631,5,125,1,5,21,42,0.001181,0,0,0.3333333333333333,0.0010099999999999998,0.0,0.00013100000000000004,0.8333333331944445,10.0,0
4691,5,128,5,0,5,38,0.000792,0,0,0.0,0.0010076666666666665,0.0,-0.000389,0.0,7.0,0
4751,5,130,4,0,4,39,0.000893,0,0,0.0,0.0009553333333333333,0.0,0.00010100000000000007,0.0,5.0,0
4812,5,131,2,4,25,43,0.001436,0,0,0.0,0.0010403333333333332,0.0,0.000543,0.6666666665555555,4.0,0
4872,5,133,5,1,17,39,0.000979,0,0,0.0,0.0011026666666666665,0.0,-0.00045699999999999994,0.16666666663888888,2.0,0
4932,5,135,5,1,11,40,0.001082,2,1,0.6666666666666666,0.0011656666666666666,2.0,0.00010300000000000001,0.16666666663888888,0.0,0
4992,5,137,4,2,9,41,0.001214,1,0,1.0,0.0010916666666666668,-1.0,0.00013199999999999996,0.33333333327777775,,1
5053,5,139,5,1,8,39,0.001026,0,0,1.0,0.0011073333333333334,-1.0,-0.00018800000000000002,0.16666666663888888,,1
5113,5,141,2,4,19,39,0.0011,1,0,0.6666666666666666,0.0011133333333333331,1.0,7.400000000000006e-05,0.6666666665555555,,1
5173,5,142,2,4,34,39,0.001177,2,1,1.0,0.001101,1.0,7.700000000000003e-05,0.6666666665555555,,1
5233,5,143,1,5,57,42,0.00172,0,0,1.0,0.0013323333333333332,-2.0,0.0005429999999999999,0.8333333331944445,,1
5293,5,145,4,2,14,43,0.001665,0,0,0.6666666666666666,0.0015206666666666667,0.0,-5.499999999999993e-05,0.33333333327777775,,1
5353,5,147,5,1,10,38,0.001044,0,0,0.0,0.0014763333333333332,0.0,-0.000621,0.16666666663888888,,1
5413,5,149,5,0,5,39,0.001156,0,0,0.0,0.0012883333333333332,0.0,0.0001119999999999999,0.0,,1
5473,5,150,0,6,34,42,0.001737,1,0,0.3333333333333333,0.001312333333333333,1.0,0.0005810000000000001,0.9999999998333333,,1
5533,5,152,5,1,10,41,0.001481,0,0,0.3333333333333333,0.0014579999999999999,-1.0,-0.00025600000000000015,0.16666666663888888,,1
5593,5,153,5,0,5,38,0.001105,0,0,0.3333333333333333,0.0014409999999999998,0.0,-0.0003759999999999998,0.0,,1
5654,5,155,5,1,8,40,0.001387,0,0,0.0,0.0013243333333333334,0.0,0.0002819999999999999,0.16666666663888888,,1
5714,5,156,3,3,28,42,0.001832,0,0,0.0,0.0014413333333333333,0.0,0.0004450000000000001,0.49999999991666666,,1
5774,5,158,3,3,11,38,0.001203,1,0,0.3333333333333333,0.0014739999999999998,1.0,-0.000629,0.49999999991666666,,1
5835,5,159,1,5,32,39,0.001448,1,0,0.6666666666666666,0.0014943333333333334,0.0,0.000245,0.8333333331944445,,1
5896,5,161,2,4,31,41,0.001788,0,0,0.6666666666666666,0.0014796666666666667,-1.0,0.00034,0.6666666665555555,,1
5957,5,162,2,4,39,42,0.002049,0,0,0.3333333333333333,0.0017616666666666666,0.0,0.00026099999999999995,0.6666666665555555,,1
6016,5,164,3,3,28,40,0.001666,0,0,0.0,0.001834333333333333,0.0,-0.0003830000000000001,0.49999999991666666,,1
6076,5,165,1,5,40,41,0.001936,1,0,0.3333333333333333,0.0018836666666666665,1.0,0.00027000000000000006,0.8333333331944445,,1
6137,5,167,1,5,39,39,0.001632,0,0,0.3333333333333333,0.0017446666666666663,-1.0,-0.000304,0.8333333331944445,,1
6198,5,170,5,1,7,39,0.0015,0,0,0.3333333333333333,0.0016893333333333333,0.0,-0.00013199999999999996,0.16666666663888888,,1
6258,5,172,2,4,19,39,0.001607,0,0,0.0,0.0015796666666666665,0.0,0.00010699999999999989,0.6666666665555555,,1
6319,5,174,6,0,9,41,0.001914,2,1,0.6666666666666666,0.0016736666666666664,2.0,0.000307,0.0,,1
6380,5,176,1,0,1,41,0.001897,1,0,1.0,0.0018059999999999997,-1.0,-1.699999999999987e-05,0.0,,1
6439,5,177,1,5,29,39,0.001764,1,0,1.3333333333333333,0.0018583333333333331,0.0,-0.0001330000000000001,0.8333333331944445,,1
6498,5,178,3,3,51,43,0.002821,0,0,0.6666666666666666,0.0021606666666666666,-1.0,0.0010570000000000002,0.49999999991666666,,1
6558,5,180,3,3,23,43,0.00261,1,0,0.6666666666666666,0.0023983333333333335,1.0,-0.00021100000000000025,0.49999999991666666,,1
6618,5,182,5,0,5,43,0.00249,0,0,0.3333333333333333,0.002640333333333333,-1.0,-0.00011999999999999988,0.0,,1
6679,5,184,2,0,2,38,0.001561,0,0,0.3333333333333333,0.0022203333333333333,0.0,-0.0009289999999999999,0.0,,1
6738,5,185,4,2,11,42,0.002393,0,0,0.0,0.002148,0.0,0.0008320000000000001,0.33333333327777775,,1
6798,5,187,4,2,14,43,0.00272,1,0,0.3333333333333333,0.002224666666666667,1.0,0.00032700000000000003,0.33333333327777775,,1
6858,5,189,4,1,5,38,0.001666,0,0,0.3333333333333333,0.0022596666666666668,-1.0,-0.0010540000000000002,0.19999999996,,1
6918,5,190,2,4,27,43,0.002947,1,0,0.6666666666666666,0.0024443333333333335,1.0,0.001281,0.6666666665555555,,1
6978,5,192,5,1,11,42,0.002576,2,1,1.0,0.002396333333333333,1.0,-0.0003709999999999998,0.16666666663888888,,1
7039,5,193,2,4,31,41,0.00255,1,0,1.3333333333333333,0.0026910000000000002,-1.0,-2.599999999999998e-05,0.6666666665555555,,1
7099,5,194,0,6,44,38,0.002027,1,0,1.3333333333333333,0.0023843333333333334,0.0,-0.000523,0.9999999998333333,,1
7159,5,197,1,0,1,41,0.00237,0,0,0.6666666666666666,0.002315666666666667,-1.0,0.000343,0.0,,1
7218,5,198,0,6,35,40,0.002474,1,0,0.6666666666666666,0.0022903333333333335,1.0,0.00010399999999999993,0.9999999998333333,,1
